OBJECTID,GID,CITY_NM,CITY_NBR,CITY_FIPS,INC_FLAG,CNTY_SEAT,POP1990,POP2000,POP2010,POP2020,CNTY_NBR,DIST_NBR
1431,2328,Franklin,15050,4827288,Y,Y,1336,1470,1564,1643,198,17
1432,2329,Riverside,35770,4862408,Y,N,451,425,510,547,236,17
1433,2330,Cashion,7470,4813198,Y,N,329,329,348,360,243,3
1434,2331,Hudson,19880,4835228,Y,N,2374,3792,4731,5288,3,11
1435,234,Scroggins,,4866356,N,N,,,,,81,1
1436,2332,Elmendorf,13370,4823272,Y,N,568,664,1488,2145,15,15
1437,2333,Quinlan,34450,4860140,Y,N,1360,1370,1394,1545,117,1
1438,2334,Rio Hondo,35600,4862180,Y,N,1793,1942,2356,2639,31,21
1439,2335,Murchison,29370,4850076,Y,N,510,592,594,610,108,10
1440,2336,Como,9500,4816252,Y,N,563,621,702,723,113,1
1441,2337,Linden,24700,4842844,Y,Y,2375,2256,1988,1888,34,19
1442,2338,Rocky Mound,36320,4862870,Y,N,53,93,75,78,32,19
1443,2339,Bailey,2370,4805264,Y,N,187,213,289,308,75,1
1444,2340,Hawk Cove,18390,4832810,Y,N,,457,483,562,117,1
1445,2341,Ropesville,36500,4863140,Y,N,494,517,434,419,111,5
1446,235,Fairlie,,4825128,N,N,,,,,117,1
1447,2342,Tira,42780,4873124,Y,N,237,248,297,311,113,1
1448,2269,Oakwood,30690,4853232,Y,N,527,471,510,514,145,17
1449,2270,De Leon,11250,4819672,Y,N,2190,2433,2246,2196,47,23
1450,2271,Santa Anna,38200,4865672,Y,N,1249,1081,1099,1004,42,23
1451,228,Gibtown,,4829420,N,N,,,,,120,2
1452,2272,Grapeland,17150,4830632,Y,N,1450,1451,1489,1429,114,11
1453,2273,Rose City,36610,4863200,Y,N,572,519,502,489,181,20
1454,2274,Red Lick,34890,4861172,Y,N,,853,1008,1025,19,19
1455,2275,Post Oak Bend,33670,4859066,Y,N,264,404,595,626,130,18
1456,2276,Union Grove,43540,4874312,Y,N,271,346,357,372,230,19
1457,2277,Navarro,29600,4850448,Y,N,193,191,210,217,175,18
1458,2278,Dell City,11270,4819708,Y,N,569,413,365,537,116,24
1459,2279,Garrison,15900,4829060,Y,N,883,844,895,869,174,11
1460,2280,Sterling City,40800,4870232,Y,Y,1096,1081,888,1019,216,7
1461,2281,Appleby,1530,4803564,Y,N,449,444,474,444,174,11
1462,229,Perrin,,4856864,N,N,,,398,,120,2
1463,2282,Coolidge,9600,4816552,Y,N,748,848,955,950,147,9
1464,2283,Tehuacana,42000,4872080,Y,N,322,307,283,277,147,9
1465,2284,Wink,46450,4879768,Y,N,1189,919,940,1014,248,6
1466,2285,Rosebud,36600,4863188,Y,N,1638,1493,1412,1344,74,9
1467,2287,Oak Valley,30680,4853217,Y,N,388,401,368,427,175,18
1468,2288,Trenton,43100,4873592,Y,N,655,662,635,701,75,1
1469,2289,Omaha,31250,4854024,Y,N,833,999,1021,975,172,19
1470,2290,Monahans,28600,4848936,Y,Y,8101,6821,6953,7857,238,6
1471,2291,Buffalo,6300,4811116,Y,N,1555,1804,1856,1910,145,17
1472,230,Hagansport,,4831736,N,N,,,,,81,1
1473,2292,Vidor,44070,4875476,Y,N,10935,11440,10579,10310,181,20
1474,2293,New Deal,29970,4850916,Y,N,521,708,794,841,152,5
1475,2294,Detroit,11600,4820128,Y,N,706,776,732,684,194,1
1476,2295,Blossom,4650,4808812,Y,N,1440,1439,1494,1576,139,1
1477,2296,Windthorst,46370,4879696,Y,N,367,440,409,386,5,3
1478,2297,Hooks,19700,4834736,Y,N,2684,2973,2769,2709,19,19
1479,2298,Benjamin,3850,4807636,Y,Y,225,264,258,257,138,25
1480,2299,Whitewright,45950,4878628,Y,N,1713,1740,1604,1733,92,1
1481,2300,Turkey,43350,4873964,Y,N,507,494,421,379,97,25
1482,2301,Progreso,34130,4859636,Y,N,1951,4851,5507,5979,109,21
1483,24,Concord,,4816324,N,N,,,,,37,10
1484,231,Lakeview,,0,N,N,,,107,94,81,1
1485,2302,Indian Lake,20340,4835918,Y,N,390,541,640,864,31,21
1486,2303,Blooming Grove,4550,4808788,Y,N,847,833,821,831,175,18
1487,2304,Carl's Corner,7310,4812895,Y,N,,134,173,199,110,9
1488,2305,Frost,15500,4827768,Y,N,579,648,643,638,175,18
1489,2606,Fayetteville,14450,4825644,Y,N,283,261,258,257,76,13
1490,2607,Brazos Country,5460,4810090,Y,N,,442,469,472,8,13
1491,2608,Bertram,3910,4807864,Y,N,849,1122,1353,1520,27,14
1492,2609,Wimberley,46270,4879624,Y,N,2403,3797,2626,3422,106,14
1493,2610,Meadowlakes,27360,4847330,Y,N,514,1293,1777,1733,27,14
1494,2611,Weimar,44700,4877020,Y,N,2052,1981,2151,2230,45,13
1495,262,Johntown,,4837876,N,N,,,,,194,1
1496,2612,Holliday,19450,4834532,Y,N,1475,1632,1758,1717,5,3
1497,2613,Robinson,35950,4862588,Y,N,7111,7845,10509,12091,161,9
1498,2614,Jacinto City,20750,4837156,Y,N,9343,10302,10553,10302,102,12
1499,2615,Fulshear,15590,4827876,Y,N,557,716,1134,17136,80,12
1500,2616,East Bernard,,4821988,Y,N,,,2272,2340,241,13
1501,2617,Saint Hedwig,37300,4864172,Y,N,,1875,2094,2529,15,15
1502,2618,North Cleveland,30380,4851984,Y,N,176,263,247,313,146,20
1503,2619,Hidalgo,18950,4833560,Y,N,3292,7322,11198,14305,109,21
1504,2620,Pinehurst,,4857596,N,N,,,4624,1959,170,12
1505,2621,Hallettsville,17900,4831868,Y,Y,2718,2345,2550,2642,143,13
1506,263,Arthur City,,4804204,N,N,,,,,139,1
1507,2622,Ladonia,22950,4840180,Y,N,658,667,612,634,75,1
1508,2623,Westlake,45150,4877620,Y,N,185,207,992,1793,61,18
1509,2624,Lake Dallas,23320,4840516,Y,N,3656,6166,7105,8124,61,18
1510,2625,Bridgeport,5700,4810264,Y,N,3581,4309,5976,6637,249,2
1511,2626,Seminole,38840,4866764,Y,Y,6342,5910,6430,7952,84,5
1512,2627,Waelder,44200,4876024,Y,N,745,947,1065,1155,90,13
1513,2628,Point Comfort,33200,4858568,Y,N,956,781,737,652,29,13
1514,2629,Round Top,36800,4863524,Y,N,81,77,90,93,76,13
1515,2630,Shiner,39250,4867640,Y,N,2074,2070,2069,2174,143,13
1516,2631,Ganado,15750,4828080,Y,N,1701,1915,2003,2085,121,13
1517,264,Chicota,,4814632,N,N,,,,,139,1
1518,2632,Bellville,3650,4807432,Y,Y,3378,3794,4097,4202,8,13
1519,2633,Bear Creek,3185,4806242,Y,N,,360,382,500,106,14
1520,2634,Giddings,16100,4829432,Y,Y,4093,5105,4881,5148,144,14
1521,2635,San Felipe,37750,4865372,Y,N,618,868,747,831,8,13
1522,2636,Round Mountain,36730,4863476,Y,N,59,111,181,169,16,14
1523,2637,Nordheim,30330,4851792,Y,N,344,323,307,303,62,13
1524,2638,La Ward,24080,4841848,Y,N,162,200,213,233,121,13
1525,2639,Lexington,24550,4842532,Y,N,953,1178,1177,1256,144,14
1526,2640,Wallis,44350,4876240,Y,N,1001,1172,1252,1325,8,13
1527,2641,Windcrest,46300,4879672,Y,N,5331,5105,5364,5854,15,15
1528,265,Garretts Bluff,,4829048,N,N,,,,,139,1
1529,2642,Shavano Park,39100,4867268,Y,N,1708,1754,3035,4024,15,15
1530,2343,Domino,12030,4820848,Y,N,101,52,93,86,34,19
1531,2344,Woodsboro,46800,4880176,Y,N,1731,1685,1512,1376,196,16
1532,2345,Bayside,3130,4806104,Y,N,400,360,325,322,196,16
1533,2346,Rosser,36690,4863404,Y,N,366,379,332,422,130,18
1534,2347,Lyford,25850,4845228,Y,N,1674,1973,2611,2513,245,21
1535,2348,Grandfalls,16900,4830440,Y,N,583,391,360,403,238,6
1536,2349,Toyah,43000,4873496,Y,N,115,100,90,104,195,6
1537,2350,Jefferson,21000,4837528,Y,Y,2199,2024,2106,1924,155,19
1538,2351,Chester,8030,4814584,Y,N,285,265,312,310,229,20
1539,236,South Sulphur,,4869284,N,N,,,,,117,1
1540,2352,Balmorhea,2650,4805468,Y,N,765,527,479,549,195,6
1541,2353,Calvert,6850,4811992,Y,N,1536,1426,1192,1136,198,17
1542,2354,Seven Oaks,38870,4866884,Y,N,171,131,111,131,187,11
1543,2355,Big Sandy,4100,4808224,Y,N,1185,1288,1343,1412,230,19
1544,2356,Hearne,18450,4832972,Y,N,5132,4690,4459,4340,198,17
1545,2357,Kirbyville,22450,4839460,Y,N,1871,2085,2142,2032,122,20
1546,2358,Dodson,12000,4820716,Y,N,113,115,109,104,44,25
1547,2359,Happy,18150,4832156,Y,N,588,647,678,666,219,5
1548,2360,Christine,8250,4814860,Y,N,368,436,390,421,7,15
1549,2361,Crystal City,10500,4818020,Y,Y,8263,7190,7138,7175,254,22
1550,237,Kingston,,4839340,N,N,,,,,117,1
1551,2362,New London,30040,4851168,Y,N,926,987,998,1013,201,10
1552,2363,Putnam,34250,4859984,Y,N,103,88,94,96,30,8
1553,2364,Eustace,13850,4824828,Y,N,662,798,991,1020,108,10
1554,2365,Hemphill,18650,4833188,Y,Y,1182,1106,1198,1211,202,11
1555,2366,Evant,13920,4824864,Y,N,444,393,426,412,50,9
1556,2367,Los Indios,25460,4844128,Y,N,,1149,1083,1058,31,21
1557,2368,Chireno,8240,4814776,Y,N,415,405,386,378,174,11
1558,2369,Thorntonville,42520,4872800,Y,N,693,442,476,558,238,6
1559,2370,Miles,28200,4848396,Y,N,793,850,829,894,200,7
1560,2371,Wickett,46070,4879036,Y,N,560,455,498,558,238,6
1561,238,Merit,,4847772,N,N,,,,,117,1
1562,2372,Valentine,43650,4874648,Y,N,217,187,134,129,123,24
1563,2373,Shepherd,39170,4867424,Y,N,1812,2029,2319,2424,204,11
1564,2374,Mount Calm,29000,4849692,Y,N,303,310,320,340,110,9
1565,2375,Cranfills Gap,10120,4817540,Y,N,269,335,281,277,18,9
1566,2376,Leroy,24430,4842400,Y,N,292,335,337,346,161,9
1567,2377,Oak Grove,,4852884,N,N,,710,603,704,19,19
1568,2378,Goodrich,16580,4830224,Y,N,239,243,271,338,187,11
1569,2379,Anahuac,1100,4803144,Y,Y,1993,2210,2243,2333,36,20
1570,2380,Nevada,29780,4850760,Y,N,456,563,822,1327,43,18
1571,2381,Trinidad,43150,4873652,Y,N,1056,1091,886,875,108,10
1572,239,Kellogg,,4838668,N,N,,,,,117,1
1573,2382,Ore City,31400,4854216,Y,N,898,1106,1144,1254,230,19
1574,2383,Coldspring,8980,4815892,Y,Y,538,691,853,950,204,11
1575,2384,Rusk,37100,4863848,Y,Y,4366,5085,5551,5664,37,10
1576,2385,Pine Forest,,4857512,N,N,,,487,516,113,1
1577,2386,Seven Points,38920,4866908,Y,N,723,1145,1455,1557,108,10
1578,2387,Itasca,20700,4837084,Y,N,1523,1503,1644,1783,110,9
1579,2388,Easton,12650,4822192,Y,N,401,524,510,525,93,10
1580,2389,Uncertain,43520,4874240,Y,N,194,150,94,93,103,19
1581,2390,Gilmer,16200,4829564,Y,Y,4822,4799,4905,5188,230,19
1582,2391,Woodville,46900,4880212,Y,Y,2636,2415,2586,2442,229,20
1583,240,Floyd,,4826256,N,N,,,,,117,1
1584,2392,Edom,13020,4822744,Y,N,300,322,375,387,234,10
1585,2393,El Cenizo,13170,4822905,Y,N,1399,3545,249,3092,240,22
1586,2394,Falfurrias,14150,4825368,Y,Y,5788,5297,4981,4717,24,21
1587,2395,Lorenzo,25400,4844032,Y,N,1208,1372,1147,1110,54,5
1588,2396,Annona,1350,4803360,Y,N,329,282,315,285,194,1
1589,2397,Olton,31200,4854012,Y,N,2116,2288,2215,2025,140,5
1590,2398,Sudan,41100,4870772,Y,N,983,1039,958,879,140,5
1591,2399,Goree,16650,4830296,Y,N,412,321,203,207,138,25
1592,2400,New Home,30020,4851012,Y,N,175,320,334,375,153,5
1593,2401,Wilson,,0,N,N,,,489,493,74,9
1594,25,Mount Selman,,4849812,N,N,,,,,37,10
1595,241,Clinton,,4815568,N,N,,,,,117,1
1596,2402,Naples,29500,4850316,Y,N,1508,1410,1378,1305,172,19
1597,2403,Campbell,6980,4812112,Y,N,683,734,638,634,117,1
1598,2404,West Orange,45300,4877752,Y,N,4187,4111,3443,3168,181,20
1599,2405,Rising Star,35700,4862252,Y,N,859,835,835,831,68,23
1600,2406,Golinda,16530,4830092,Y,N,347,423,559,610,74,9
1601,2407,Iredell,20550,4836140,Y,N,339,360,339,340,18,9
1602,2408,Marfa,26650,4846620,Y,Y,2424,2121,1981,1591,189,24
1603,2409,Pyote,34300,4859996,Y,N,348,131,114,134,238,6
1604,2410,Mullin,29300,4849992,Y,N,194,175,179,174,167,23
1605,2411,Paint Rock,31570,4854636,Y,Y,227,320,273,306,48,7
1606,242,Center Point,,4813816,N,N,,,,,117,1
1607,2412,Barstow,2950,4805720,Y,N,535,406,349,400,238,6
1608,2413,Rio Grande City,35550,4862168,Y,Y,9891,11923,13834,14439,214,21
1609,2414,La Villa,24050,4841788,Y,N,1388,1305,1957,2935,109,21
1610,2415,Toco,42800,4873196,Y,N,127,89,75,76,139,1
1611,2416,Clarksville,8400,4815160,Y,Y,4311,3883,3285,3053,194,1
1612,2417,Ralls,34600,4860356,Y,N,2172,2252,1944,1746,54,5
1613,2418,Earth,12500,4821928,Y,N,1228,1109,1065,951,140,5
1614,2419,Springlake,40400,4869764,Y,N,132,135,108,102,140,5
1615,2420,Canadian,7100,4812412,Y,Y,2417,2233,2649,2677,107,4
1616,2421,Borger,5100,4809556,Y,N,15675,14302,13251,12225,118,4
1617,243,Dixon,,4820620,N,N,,,,,117,1
1618,2422,Pampa,31750,4854912,Y,Y,19959,17887,17994,16860,91,4
1619,2423,Winters,46600,4879876,Y,N,2905,2880,2562,2469,200,7
1620,2424,Pleasant Valley,,4858352,N,N,,,336,338,86,5
1621,2425,Palmer,31700,4854744,Y,N,1659,1774,2000,2169,71,18
1622,2426,Bardwell,2800,4805612,Y,N,387,583,649,709,71,18
1623,2427,Kerens,22050,4838992,Y,N,1702,1681,1573,1519,175,18
1624,2428,Milford,28250,4848408,Y,N,711,685,728,756,71,18
1625,2429,Nome,30290,4851720,Y,N,448,515,588,592,124,20
1626,2430,Thorndale,42450,4872776,Y,N,1092,1278,1336,1302,166,17
1627,2431,Bandera,2700,4805528,Y,Y,877,957,857,907,10,15
1628,244,Cash,,4813192,N,N,,,,,117,1
1629,2432,Baird,2450,4805336,Y,Y,1658,1623,1496,1496,30,8
1630,2433,Rose Hill Acres,36620,4863272,Y,N,468,480,441,435,101,20
1631,2434,Tulia,43300,4873868,Y,Y,4699,5117,4967,4606,219,5
1632,2435,Beckville,3250,4807108,Y,N,783,752,847,834,183,19
1633,2436,Tool,42970,4873352,Y,N,1712,2275,2240,2335,108,10
1634,2437,Roscoe,36550,4863176,Y,N,1446,1378,1322,1305,177,8
1635,2438,Gustine,17800,4831628,Y,N,430,457,476,474,47,23
1636,2439,Spofford,40300,4869560,Y,N,68,75,95,99,136,22
1637,2440,Seagraves,38700,4866440,Y,N,2398,2334,2417,2994,84,5
1638,2441,West Tawakoni,45370,4877896,Y,N,932,1462,1576,1994,117,1
1639,245,Rocky Banch,,4862852,N,N,,,,,172,19
1640,2442,Saint Paul,37370,4864220,Y,N,415,630,1066,1039,43,18
1641,2443,Iola,20400,4836068,Y,N,,500,401,433,94,17
1642,2444,Thornton,42500,4872788,Y,N,540,525,526,524,147,9
1643,2445,Neylandville,30170,4851444,Y,N,94,56,97,100,117,1
1644,2446,Loraine,25350,4843996,Y,N,731,656,602,567,168,8
1645,2447,Cisco,8300,4815004,Y,N,3813,3851,3899,3850,68,23
1646,2448,Breckenridge,5500,4810132,Y,Y,5665,5868,5780,5400,215,23
1647,2449,Mabank,25930,4845324,Y,N,1739,2151,3035,4398,130,18
1648,2450,Corral City,9830,4817024,Y,N,46,89,27,52,61,18
1649,2451,Oak Point,30620,4853130,Y,N,645,1747,2786,6820,61,18
1650,246,Cason,,4813204,N,N,,,,,172,19
1651,2452,Dorchester,12080,4820932,Y,N,137,109,148,96,92,1
1652,2453,Tom Bean,42950,4873328,Y,N,827,941,1045,1073,92,1
1653,2454,Pottsboro,33800,4859132,Y,N,1177,1579,2160,2511,92,1
1654,2455,Burke,6560,4811380,Y,N,314,315,737,727,3,11
1655,2456,Sadler,37220,4864088,Y,N,316,404,343,383,92,1
1656,2457,Collinsville,9150,4816036,Y,N,1033,1235,1624,1983,92,1
1657,2458,Southmayd,40090,4869104,Y,N,643,992,992,1176,92,1
1658,2459,Knollwood,22570,4839680,Y,N,205,375,226,503,92,1
1659,2460,Krugerville,22780,4839916,Y,N,735,903,1662,1871,61,18
1660,2461,Plum Grove,33160,4858448,Y,N,480,930,600,756,146,20
1661,247,Addielou,,4801228,N,N,,,,,194,1
1662,2462,Woodloch,46770,4880144,Y,N,291,247,207,207,170,12
1663,2463,Arcola,1670,4803708,Y,N,666,1048,1642,2775,80,12
1664,2464,Sandy Point,37760,4865348,Y,N,,250,212,238,20,12
1665,2465,Clute,8800,4815652,Y,N,8910,10424,11211,11724,20,12
1666,2466,Pearland,32150,4856348,Y,N,18697,37640,91252,123562,20,12
1667,2467,Bonham,5000,4809328,Y,Y,6686,9990,10127,10471,75,1
1668,2468,Granjeno,17130,4830608,Y,N,,313,293,317,109,21
1669,2469,Colmesneil,9170,4816048,Y,N,569,638,596,588,229,20
1670,2470,Trinity,43200,4873664,Y,N,2648,2721,2697,2800,228,11
1671,2471,Iraan,20500,4836128,Y,N,1322,1238,1229,1221,186,6
1672,248,Woodland,,4880080,N,N,,,,,194,1
1673,2472,Shamrock,39050,4867160,Y,N,2286,2029,1910,1720,242,25
1674,2473,Junction,21450,4838248,Y,Y,2654,2618,2574,2434,134,7
1675,2474,Waskom,44500,4876636,Y,N,1812,2068,2160,2150,103,19
1676,2475,DISH,8390,4815130,Y,N,,350,201,442,61,18
1677,2476,Lincoln Park,24630,4842808,Y,N,287,517,308,,61,18
1678,2477,Newton,30100,4851372,Y,Y,1885,2459,2478,2329,176,20
1679,2478,Opdyke West,31290,4854075,Y,N,100,188,174,196,111,5
1680,2479,Rice,35150,4861736,Y,N,564,798,923,983,175,18
1681,2480,Italy,20650,4837072,Y,N,1699,1993,1863,1964,71,18
1682,2481,Caddo Mills,6750,4811716,Y,N,1068,1149,1338,1709,117,1
1683,249,Acworth,,4801168,N,N,,,,,194,1
1684,2482,China,8210,4814704,Y,N,1144,1112,1160,1204,124,20
1685,2483,Big Wells,4250,4808260,Y,N,756,704,697,690,64,22
1686,2484,Ranger,34650,4860632,Y,N,2803,2584,2468,2354,68,23
1687,2485,Marietta,26670,4846668,Y,N,161,112,134,129,34,19
1688,2486,Bloomburg,4500,4808752,Y,N,376,375,404,398,34,19
1689,2487,Liverpool,24880,4843120,Y,N,396,404,482,553,20,12
1690,2488,Bonney,5030,4809388,Y,N,339,384,310,380,20,12
1691,2489,Patton Village,32020,4856156,Y,N,1155,1391,1557,2207,170,12
1692,2490,Roman Forest,36470,4863044,Y,N,1033,1279,1538,2035,170,12
1693,2491,Montgomery,28680,4849128,Y,N,356,489,621,1639,170,12
1694,250,Bryarly,,0,N,N,,,,,194,1
1695,2492,Brazoria,5450,4810072,Y,N,2717,2787,3019,3063,20,12
1696,2493,Tiki Island,42670,4872989,Y,N,,1016,968,1072,85,12
1697,2494,La Marque,23700,4841116,Y,N,14120,13682,14509,17642,85,12
1698,2495,Jamaica Beach,20870,4837252,Y,N,624,1075,983,1076,85,12
1699,2496,Galveston,15700,4828068,Y,Y,59070,57247,47743,50085,85,12
1700,2497,Hitchcock,19350,4834220,Y,N,5868,6386,6961,7884,85,12
1701,2498,Woodbranch Village,46720,4880044,Y,N,1312,1305,1282,1498,170,12
1702,2499,Lake Jackson,23400,4840588,Y,N,22776,26386,26849,27063,20,12
1703,2500,Bayou Vista,3110,4806060,Y,N,1320,1644,1537,1637,85,12
1704,2501,Devers,11630,4820140,Y,N,318,416,447,545,146,20
1705,26,Blackjack,,4808440,N,N,,,,,37,10
1706,251,Negley,,4850640,N,N,,,,,194,1
1707,2502,Deer Park,11150,4819624,Y,N,27652,28520,32010,32913,102,12
1708,2503,La Porte,23900,4841440,Y,N,27910,31880,33800,35775,102,12
1709,2504,Splendora,40270,4869548,Y,N,745,1275,1615,2292,170,12
1710,2505,Iowa Colony,20420,4836092,Y,N,675,804,1170,4888,20,12
1711,2506,Brookshire,5800,4810636,Y,N,2922,3450,4702,6095,237,12
1712,2507,Taylor Lake Village,41920,4871960,Y,N,3394,3694,3544,3490,102,12
1713,2508,Penitas,32420,4856696,Y,N,1077,1167,4403,4596,109,21
1714,2509,Beasley,3190,4806272,Y,N,485,590,641,679,80,12
1715,2510,Jones Creek,,4837996,N,N,,,2020,2062,241,13
1716,2511,Pine Island,32830,4857615,Y,N,571,849,988,1205,237,12
1717,252,Dimple,,4820476,N,N,,,,,194,1
1718,2512,Waller,44300,4876228,Y,N,1493,2092,2326,3572,237,12
1719,2513,Pattison,32010,4856108,Y,N,327,447,472,646,237,12
1720,2514,Danbury,10920,4819120,Y,N,1447,1611,1715,1757,20,12
1721,2515,Holiday Lakes,19380,4834502,Y,N,1039,1095,1107,1225,20,12
1722,2516,Thompsons,42440,4872740,Y,N,167,236,246,367,80,12
1723,2517,Kemah,21830,4838776,Y,N,1094,2330,1773,2048,85,12
1724,2518,Freeport,15250,4827420,Y,N,11389,12708,12049,12126,20,12
1725,2519,West Columbia,45100,4877416,Y,N,4372,4255,3905,3830,20,12
1726,2520,El Lago,13360,4823164,Y,N,3269,3075,2706,2736,102,12
1727,2521,Surfside Beach,41490,4871384,Y,N,611,763,482,589,20,12
1728,253,Bagwell,,4805240,N,N,,,,,194,1
1729,2522,Hempstead,18700,4833200,Y,Y,3551,4691,5770,8835,237,12
1730,2523,Cut and Shoot,10680,4818260,Y,N,,1158,1070,1490,170,12
1731,2524,New Waverly,30150,4851396,Y,N,936,950,1032,1073,236,17
1732,2525,Meadows Place,27370,4847335,Y,N,,4912,4660,4813,80,12
1733,2526,West University Place,45400,4877956,Y,N,12920,14211,14787,15496,102,12
1734,2527,Southside Place,40150,4869272,Y,N,1392,1546,1715,1885,102,12
1735,2528,Shoreacres,39300,4867688,Y,N,1316,1488,1493,1578,102,12
1736,2529,Sweeny,41500,4871492,Y,N,3297,3624,3684,3618,20,12
1737,2530,Seabrook,38540,4866392,Y,N,6685,9443,11952,13879,102,12
1738,2531,Tomball,42900,4873316,Y,N,6370,9089,10753,11722,102,12
1739,254,White Rock,,4878484,N,N,,,,,194,1
1740,2532,Weston Lakes,45295,4877746,Y,N,,2300,2482,4191,80,12
1741,2533,Kendleton,21920,4838848,Y,N,496,466,380,458,80,12
1742,2534,Needville,29750,4850628,Y,N,2199,2609,2823,3131,80,12
1743,2535,Simonton,39420,4867964,Y,N,717,718,814,884,80,12
1744,2536,Fairchilds,14090,4825068,Y,N,,678,763,1359,80,12
1745,2537,Spring Valley,40500,4869812,Y,N,3392,3611,3715,4302,102,12
1746,2538,Hilshire Village,19300,4834148,Y,N,665,720,746,806,102,12
1747,2539,Hunters Creek Village,20000,4835480,Y,N,3954,4374,4367,4824,102,12
1748,2540,Piney Point Village,32900,4857800,Y,N,3197,3380,3125,3416,102,12
1749,2541,Bunker Hill Village,6500,4811300,Y,N,3391,3654,3633,3901,102,12
1750,255,English,,4824324,N,N,,,,,194,1
1751,2542,Humble,19950,4835348,Y,N,12060,14579,15133,15539,102,12
1752,2543,Pasadena,32000,4856000,Y,N,119363,141674,149043,149440,102,12
1753,2544,Brookside Village,5810,4810648,Y,N,1470,1960,1523,1582,20,12
1754,2545,Jacksboro,20800,4837168,Y,Y,3350,4533,4511,4447,120,2
1755,2546,Alvord,950,4802284,Y,N,865,1007,1334,1591,249,2
1756,2547,Annetta South,1340,4803342,Y,N,413,555,526,579,184,2
1757,2548,DeCordova,11120,4819570,Y,N,,3700,2683,3108,112,2
1758,2549,Blue Mound,4700,4808860,Y,N,2133,2388,2394,2410,220,2
1759,2550,Lake Worth,23650,4841056,Y,N,4591,4618,4584,4867,220,2
1760,2551,Bryson,6150,4810960,Y,N,520,528,539,533,120,2
1761,256,Fulbright,,4827828,N,N,,,,,194,1
1762,2552,Grandview,17050,4830512,Y,N,1245,1358,1561,1817,127,2
1763,2553,Strawn,41000,4870580,Y,N,709,739,653,674,182,2
1764,2554,Gordon,16600,4830272,Y,N,465,451,478,492,182,2
1765,2555,Sanctuary,37580,4865066,Y,N,234,256,329,327,184,2
1766,2556,Van Horn,43850,4875032,Y,Y,2930,2435,2063,1856,55,24
1767,2557,Lake Bridgeport,23270,4840450,Y,N,322,372,340,405,249,2
1768,2558,Cross Timber,10380,4817917,Y,N,,277,268,315,127,2
1769,2559,Mingus,28450,4848720,Y,N,215,246,235,256,182,2
1770,2560,Rio Vista,35650,4862240,Y,N,541,656,873,1095,127,2
1771,2561,Annetta North,1330,4803340,Y,N,265,467,518,583,184,2
1772,257,Rugby,,4863728,N,N,,,,,194,1
1773,2562,Boyd,5250,4809748,Y,N,1041,1099,1207,1555,249,2
1774,2563,Aurora,2070,4804672,Y,N,623,853,1220,1522,249,2
1775,2564,Oak Ridge North,30660,4853190,Y,N,2454,2991,3049,3159,170,12
1776,2565,Bailey's Prairie,2390,4805288,Y,N,634,694,727,777,20,12
1777,2566,Manvel,26520,4846500,Y,N,3733,3046,5179,13867,20,12
1778,2567,Bellaire,3450,4807300,Y,N,13842,15642,16855,18906,102,12
1779,2568,Morgan's Point,28850,4849380,Y,N,341,336,339,337,102,12
1780,2569,Stagecoach,40630,4869932,Y,N,340,455,538,604,170,12
1781,2570,Shenandoah,39130,4867400,Y,N,1718,1503,2134,3101,170,12
1782,2571,Clint,8730,4815544,Y,N,1035,980,926,1115,72,24
1783,258,Boxelder,,4809676,N,N,,,,,194,1
1784,2572,Briaroaks,5630,4810216,Y,N,535,493,492,506,127,2
1785,2573,Stanton,40700,4870040,Y,Y,2576,2556,2492,3056,156,6
1786,2574,Alpine,700,4802104,Y,Y,5637,5786,5905,6036,22,24
1787,2575,Channing,7950,4814260,Y,Y,277,356,363,333,104,4
1788,2576,Port Lavaca,33500,4858916,Y,Y,10886,12035,12248,11671,29,13
1789,2577,Hays,18440,4832906,Y,N,251,233,217,283,106,14
1790,2578,Gonzales,16550,4830116,Y,Y,6527,7202,7237,7596,90,13
1791,2579,Mason,27100,4846968,Y,Y,2041,2134,2114,2347,157,14
1792,2580,Brazos Bend,5455,4810084,Y,N,,,305,364,112,2
1793,2581,Westworth Village,45450,4878064,Y,N,2350,2124,2472,2778,220,2
1794,259,Rosalie,,4863152,N,N,,,,,194,1
1795,2582,White Settlement,45900,4878544,Y,N,15472,14831,16116,17776,220,2
1796,2583,Westover Hills,45350,4877788,Y,N,672,658,682,679,220,2
1797,2585,Benbrook,3800,4807552,Y,N,19564,20208,21234,23312,220,2
1798,2586,Colleyville,9100,4815988,Y,N,12724,19636,22807,27085,220,2
1799,2587,Millsap,28280,4848564,Y,N,485,353,403,470,184,2
1800,2588,Richland Hills,35300,4861844,Y,N,7978,8132,7801,7841,220,2
1801,2589,Runaway Bay,37030,4863782,Y,N,700,1104,1286,1627,249,2
1802,2590,Haltom City,18000,4831928,Y,N,32856,39018,42409,43728,220,2
1803,2310,Oak Ridge (Kaufman),,,,,,,,806,,
1804,2286,Reno (Lamar),,,,,,,,3349,,
1805,2584,Lakeside (Tarrant),,,,,,,,1586,,
1806,2591,Trophy Club,43230,4873710,Y,N,3922,6350,8024,12636,61,18
1807,260,Cuthand,,4818272,N,N,,,,,194,1
1808,2592,Southlake,40050,4869032,Y,N,7065,21519,26575,32280,220,2
